id_campagne,nom_campagne,canal,budget,date_debut,date_fin,ventes_generees,taux_engagement_percent,Roi_percent,cout_par_vente,mois,annee
M04513,CAMPAGNE BLACKFRIDAY 349,Email,8616.13,2024-08-16,2024-09-10,1088,11.75,102.6,7.92,8,2024
M04514,CAMPAGNE SAISON 213,Email,18982.64,2024-05-26,2024-06-04,1201,8.22,110.99,15.81,5,2024
M04515,CAMPAGNE SAISON 317,Tv,4071.25,2024-04-03,2024-04-08,1495,6.77,1.35,2.72,4,2024
M04516,CAMPAGNE INFLUENCE 6,Tv,12166.57,2024-07-17,2024-07-27,1164,4.43,107.01,10.45,7,2024
M04517,CAMPAGNE INFLUENCE 319,Google Ads,19964.1,2025-06-02,2025-06-12,1757,7.57,145.22,11.36,6,2025
M04518,CAMPAGNE INFLUENCE 369,Facebook,8332.91,2025-06-21,2025-07-20,1400,0.94,79.46,5.95,6,2025
M04519,CAMPAGNE INFLUENCE 399,Google Ads,14939.16,2024-10-20,2024-11-16,1630,7.1,1.27,9.17,10,2024
M04520,CAMPAGNE INFLUENCE 267,Radio,12919.62,2025-05-10,2025-05-23,1628,2.84,145.89,7.94,5,2025
M04521,CAMPAGNE SAISON 33,Google Ads,18081.7,2024-12-04,2024-12-09,1647,3.92,138.74,10.98,12,2024
M04522,CAMPAGNE LANCEMENT 301,Tv,7350.81,2024-07-21,2024-08-17,1066,10.65,62.41,6.9,7,2024
M04523,CAMPAGNE FIDÉLITÉ 412,Radio,18477.84,2024-06-06,2024-06-21,312,8.87,-19.99,59.22,6,2024
M04524,CAMPAGNE BLACKFRIDAY 438,Email,1971.7,2025-07-24,2025-08-19,1512,8.37,110.7,1.3,7,2025
M04525,CAMPAGNE BLACKFRIDAY 93,Email,11199.91,2025-04-19,2025-04-26,129,1.21,82.17,86.82,4,2025
M04526,CAMPAGNE FIDÉLITÉ 35,Radio,17148.28,2024-01-19,2024-02-18,1736,1.85,23.68,9.88,1,2024
M04527,CAMPAGNE INFLUENCE 167,Facebook,17259.55,2024-08-25,2024-09-09,1524,9.15,67.48,11.33,8,2024
M04528,CAMPAGNE BLACKFRIDAY 314,Tiktok,3342.66,2025-01-30,2025-02-06,81,4.74,23.87,41.27,1,2025
M04529,CAMPAGNE INFLUENCE 135,Email,3107.23,2024-07-03,2024-07-11,461,6.61,2.37,6.74,7,2024
M04530,CAMPAGNE BLACKFRIDAY 60,Tv,6118.42,2024-04-04,2024-04-13,1104,0.64,70.03,5.54,4,2024
M04531,CAMPAGNE SAISON 374,Instagram,2792.92,2025-05-09,2025-05-27,1838,5.53,116.51,1.52,5,2025
M04532,CAMPAGNE FIDÉLITÉ 358,Tv,13392.38,2024-03-25,2024-04-03,788,5.09,89.27,17.0,3,2024
M04533,CAMPAGNE LANCEMENT 160,Tiktok,14147.03,2024-04-19,2024-05-02,1266,4.35,11.49,11.17,4,2024
M04534,CAMPAGNE BLACKFRIDAY 170,Facebook,5204.53,2025-07-23,2025-08-20,1659,10.48,82.52,3.14,7,2025
M04535,CAMPAGNE PROMO 467,Instagram,10856.75,2024-05-03,2024-05-21,758,4.07,52.01,14.32,5,2024
M04536,CAMPAGNE INFLUENCE 70,Tv,5281.71,2024-10-25,2024-11-08,1388,2.4,24.61,3.81,10,2024
M04537,CAMPAGNE INFLUENCE 176,Google Ads,9045.62,2024-02-26,2024-03-12,1266,11.22,2.11,7.15,2,2024
M04538,CAMPAGNE LANCEMENT 108,Tiktok,2775.37,2024-11-07,2024-11-26,322,10.51,-17.33,8.62,11,2024
M04539,CAMPAGNE INFLUENCE 463,Facebook,10544.89,2024-09-01,2024-09-09,951,9.35,116.71,11.09,9,2024
M04540,CAMPAGNE PROMO 196,Instagram,948.03,2024-05-13,2024-05-24,1910,2.99,17.37,0.5,5,2024
M04541,CAMPAGNE BLACKFRIDAY 347,Instagram,3073.15,2024-06-15,2024-07-09,1610,6.49,12.42,1.91,6,2024
M04542,CAMPAGNE INFLUENCE 18,Google Ads,5206.65,2024-03-05,2024-03-31,576,10.1,91.08,9.04,3,2024
M04543,CAMPAGNE SAISON 251,Instagram,16754.07,2025-05-17,2025-06-16,793,8.52,2.5,21.13,5,2025
M04544,CAMPAGNE FIDÉLITÉ 481,Tv,15640.07,2024-09-05,2024-09-28,1446,3.45,85.96,10.82,9,2024
M04545,CAMPAGNE LANCEMENT 475,Facebook,1299.87,2025-01-27,2025-02-13,974,3.64,126.53,1.33,1,2025
M04546,CAMPAGNE BLACKFRIDAY 375,Email,5422.77,2024-07-03,2024-07-30,1092,4.72,113.07,4.97,7,2024
M04547,CAMPAGNE SAISON 202,Facebook,14355.02,2025-08-24,2025-09-11,1944,1.2,-4.81,7.38,8,2025
M04548,CAMPAGNE PROMO 226,Tiktok,6244.26,2024-08-11,2024-08-16,233,11.18,12.14,26.8,8,2024
M04549,CAMPAGNE INFLUENCE 345,Tv,17554.09,2025-07-20,2025-08-07,1993,2.64,144.93,8.81,7,2025
M04550,CAMPAGNE BLACKFRIDAY 367,Facebook,17587.52,2024-12-07,2024-12-22,1795,5.31,111.41,9.8,12,2024
M04551,CAMPAGNE FIDÉLITÉ 73,Facebook,6413.13,2025-04-12,2025-04-28,1940,7.33,83.61,3.31,4,2025
M04552,CAMPAGNE INFLUENCE 198,Tiktok,7425.23,2025-07-23,2025-08-20,165,4.61,16.49,45.0,7,2025
M04553,CAMPAGNE BLACKFRIDAY 2,Email,18128.63,2025-06-15,2025-07-11,1444,9.9,116.94,12.55,6,2025
M04554,CAMPAGNE LANCEMENT 223,Facebook,16874.4,2024-01-31,2024-02-20,600,6.97,32.98,28.12,1,2024
M04555,CAMPAGNE LANCEMENT 273,Instagram,19332.85,2024-04-08,2024-05-03,1810,3.85,-9.67,10.68,4,2024
M04556,CAMPAGNE FIDÉLITÉ 203,Facebook,18173.79,2025-08-08,2025-08-22,1748,5.67,47.62,10.4,8,2025
M04557,CAMPAGNE PROMO 391,Tv,12460.12,2024-12-26,2025-01-19,956,2.99,29.87,13.03,12,2024
M04558,CAMPAGNE FIDÉLITÉ 317,Instagram,678.14,2024-12-09,2024-12-26,478,4.68,-4.29,1.42,12,2024
M04559,CAMPAGNE SAISON 432,Radio,7495.58,2024-05-09,2024-05-26,509,2.95,84.46,14.73,5,2024
M04560,CAMPAGNE INFLUENCE 53,Instagram,18932.21,2024-05-20,2024-06-09,1058,9.02,118.37,17.89,5,2024
M04561,CAMPAGNE SAISON 326,Tiktok,9747.36,2025-06-27,2025-07-17,1758,3.14,23.98,5.54,6,2025
M04562,CAMPAGNE BLACKFRIDAY 358,Google Ads,1095.99,2025-07-21,2025-07-27,1313,9.78,103.94,0.83,7,2025
M04563,CAMPAGNE INFLUENCE 401,Google Ads,839.19,2024-10-01,2024-10-12,1970,11.78,55.31,0.43,10,2024
M04564,CAMPAGNE INFLUENCE 195,Google Ads,5148.11,2025-02-14,2025-03-08,132,9.42,122.08,39.0,2,2025
M04565,CAMPAGNE LANCEMENT 234,Tv,6069.54,2024-05-04,2024-05-23,238,11.82,-5.3,25.5,5,2024
M04566,CAMPAGNE INFLUENCE 367,Tiktok,970.05,2024-11-07,2024-11-19,30,10.85,118.93,32.34,11,2024
M04567,CAMPAGNE BLACKFRIDAY 225,Google Ads,19337.0,2024-08-16,2024-09-07,737,7.61,17.26,26.24,8,2024
M04568,CAMPAGNE PROMO 212,Google Ads,17204.49,2024-05-16,2024-05-22,1058,6.23,135.42,16.26,5,2024
M04569,CAMPAGNE PROMO 201,Tv,6194.5,2024-09-19,2024-09-24,241,10.61,27.7,25.7,9,2024
M04570,CAMPAGNE INFLUENCE 132,Tv,4120.31,2024-09-22,2024-10-14,1452,7.42,46.33,2.84,9,2024
M04571,CAMPAGNE INFLUENCE 418,Google Ads,1492.58,2024-07-26,2024-08-11,900,5.13,90.29,1.66,7,2024
M04572,CAMPAGNE SAISON 3,Facebook,1546.92,2025-04-12,2025-05-04,1682,5.25,37.1,0.92,4,2025
M04573,CAMPAGNE LANCEMENT 40,Facebook,12683.07,2025-02-20,2025-03-09,660,1.31,-18.36,19.22,2,2025
M04574,CAMPAGNE BLACKFRIDAY 176,Google Ads,11720.62,2024-02-03,2024-02-24,100,5.18,126.29,117.21,2,2024
M04575,CAMPAGNE PROMO 271,Email,9785.77,2025-01-10,2025-01-26,1658,1.21,113.66,5.9,1,2025
M04576,CAMPAGNE BLACKFRIDAY 258,Tv,8249.88,2025-06-17,2025-07-07,885,6.04,135.04,9.32,6,2025
M04577,CAMPAGNE SAISON 191,Email,11126.41,2024-07-13,2024-07-29,1113,5.74,76.58,10.0,7,2024
M04578,CAMPAGNE FIDÉLITÉ 257,Radio,2868.26,2024-01-30,2024-02-26,1044,1.29,-16.4,2.75,1,2024
M04579,CAMPAGNE FIDÉLITÉ 197,Tv,15986.6,2025-05-20,2025-06-08,419,9.94,13.24,38.15,5,2025
M04580,CAMPAGNE PROMO 111,Instagram,9403.58,2024-02-25,2024-03-24,1564,4.06,-18.31,6.01,2,2024
M04581,CAMPAGNE PROMO 123,Tv,16239.11,2025-05-23,2025-06-06,782,6.67,16.16,20.77,5,2025
M04582,CAMPAGNE BLACKFRIDAY 470,Facebook,2391.75,2025-07-09,2025-07-21,530,0.73,149.9,4.51,7,2025
M04583,CAMPAGNE SAISON 476,Facebook,11803.32,2025-03-04,2025-03-25,966,4.23,149.35,12.22,3,2025
M04584,CAMPAGNE INFLUENCE 15,Tv,18192.74,2025-07-24,2025-08-18,1606,7.37,45.74,11.33,7,2025
M04585,CAMPAGNE LANCEMENT 473,Radio,9106.73,2025-08-27,2025-09-05,1757,10.22,142.28,5.18,8,2025
M04586,CAMPAGNE FIDÉLITÉ 124,Google Ads,7841.27,2025-08-04,2025-08-09,1907,8.88,143.95,4.11,8,2025
M04587,CAMPAGNE SAISON 455,Tiktok,4394.16,2024-01-08,2024-02-05,370,7.96,72.23,11.88,1,2024
M04588,CAMPAGNE PROMO 173,Instagram,6363.73,2024-07-24,2024-08-02,1548,2.08,115.53,4.11,7,2024
M04589,CAMPAGNE LANCEMENT 439,Radio,14244.4,2025-04-07,2025-04-27,1182,5.02,139.45,12.05,4,2025
M04590,CAMPAGNE SAISON 197,Google Ads,19620.22,2025-04-06,2025-05-06,1267,10.44,82.6,15.49,4,2025
M04591,CAMPAGNE INFLUENCE 166,Radio,783.53,2024-12-11,2024-12-24,1635,7.66,41.67,0.48,12,2024
M04592,CAMPAGNE SAISON 84,Facebook,8112.61,2024-12-13,2024-12-18,875,2.62,105.49,9.27,12,2024
M04593,CAMPAGNE FIDÉLITÉ 494,Instagram,2825.98,2024-08-04,2024-08-18,182,8.4,-14.76,15.53,8,2024
M04594,CAMPAGNE FIDÉLITÉ 430,Facebook,8274.02,2024-10-23,2024-11-03,80,5.98,131.64,103.43,10,2024
M04595,CAMPAGNE INFLUENCE 100,Google Ads,5818.27,2025-04-13,2025-05-13,1840,4.04,111.79,3.16,4,2025
M04596,CAMPAGNE SAISON 339,Radio,14614.02,2025-05-21,2025-06-08,874,6.58,127.0,16.72,5,2025
M04597,CAMPAGNE SAISON 42,Tv,7245.57,2024-04-30,2024-05-14,1862,2.53,34.64,3.89,4,2024
M04598,CAMPAGNE FIDÉLITÉ 476,Instagram,15968.3,2025-07-21,2025-08-01,1789,7.99,-6.9,8.93,7,2025
M04599,CAMPAGNE PROMO 231,Radio,7560.39,2024-08-30,2024-09-20,1512,3.7,67.74,5.0,8,2024
M04600,CAMPAGNE INFLUENCE 138,Facebook,7568.36,2024-07-22,2024-08-19,1122,1.6,136.29,6.75,7,2024
M04601,CAMPAGNE FIDÉLITÉ 133,Tiktok,11092.29,2024-04-18,2024-04-30,534,10.46,144.36,20.77,4,2024
M04602,CAMPAGNE SAISON 411,Radio,11360.38,2024-07-16,2024-08-11,222,8.26,70.29,51.17,7,2024
M04603,CAMPAGNE SAISON 204,Radio,5035.22,2025-01-01,2025-01-30,169,11.88,87.45,29.79,1,2025
M04604,CAMPAGNE BLACKFRIDAY 425,Tiktok,17745.04,2024-11-28,2024-12-17,1803,5.74,131.57,9.84,11,2024
M04605,CAMPAGNE SAISON 375,Radio,18747.39,2024-08-22,2024-08-31,1401,3.18,68.34,13.38,8,2024
M04606,CAMPAGNE INFLUENCE 29,Google Ads,13752.45,2024-11-07,2024-11-20,84,1.02,60.46,163.72,11,2024
M04607,CAMPAGNE INFLUENCE 276,Facebook,17410.64,2024-06-03,2024-06-23,1335,8.24,-10.86,13.04,6,2024
M04608,CAMPAGNE PROMO 317,Email,5582.93,2025-08-10,2025-08-31,29,7.63,99.08,192.51,8,2025
M04609,CAMPAGNE BLACKFRIDAY 101,Radio,19467.41,2024-11-03,2024-11-17,249,10.17,119.28,78.18,11,2024
M04610,CAMPAGNE BLACKFRIDAY 21,Email,6288.54,2024-05-20,2024-06-04,1716,5.09,2.02,3.66,5,2024
M04611,CAMPAGNE FIDÉLITÉ 386,Email,2646.33,2024-05-26,2024-06-15,1782,8.63,33.14,1.49,5,2024
M04612,CAMPAGNE SAISON 337,Radio,15047.87,2025-08-03,2025-08-12,1229,3.33,115.94,12.24,8,2025
M04613,CAMPAGNE INFLUENCE 189,Facebook,6292.42,2024-09-20,2024-10-01,706,10.42,63.07,8.91,9,2024
M04614,CAMPAGNE LANCEMENT 71,Instagram,18597.02,2024-05-04,2024-05-13,755,6.64,68.15,24.63,5,2024
M04615,CAMPAGNE PROMO 274,Facebook,1501.49,2025-05-20,2025-06-10,757,2.08,99.44,1.98,5,2025
M04616,CAMPAGNE INFLUENCE 17,Tiktok,8768.18,2024-11-28,2024-12-24,116,3.73,118.02,75.59,11,2024
M04617,CAMPAGNE FIDÉLITÉ 483,Tiktok,2379.34,2024-02-24,2024-03-23,1422,9.46,19.28,1.67,2,2024
M04618,CAMPAGNE PROMO 406,Instagram,5166.18,2025-02-19,2025-03-20,688,8.45,-8.06,7.51,2,2025
M04619,CAMPAGNE FIDÉLITÉ 301,Facebook,5246.3,2024-11-20,2024-12-13,1690,10.79,92.54,3.1,11,2024
M04620,CAMPAGNE PROMO 464,Instagram,4589.99,2024-03-16,2024-04-07,752,4.04,77.42,6.1,3,2024
M04621,CAMPAGNE SAISON 270,Google Ads,15745.6,2024-10-27,2024-11-22,702,4.63,42.95,22.43,10,2024
M04622,CAMPAGNE SAISON 433,Google Ads,15981.87,2024-09-14,2024-09-27,1708,7.03,21.11,9.36,9,2024
M04623,CAMPAGNE PROMO 393,Tiktok,9709.0,2025-03-31,2025-04-12,1808,9.78,63.42,5.37,3,2025
M04624,CAMPAGNE PROMO 358,Instagram,10353.2,2024-05-04,2024-05-28,1454,2.14,11.13,7.12,5,2024
M04625,CAMPAGNE LANCEMENT 257,Email,5145.07,2024-09-07,2024-10-03,659,5.29,54.39,7.81,9,2024
M04626,CAMPAGNE INFLUENCE 388,Instagram,9067.8,2024-06-18,2024-07-16,1241,9.44,-4.01,7.31,6,2024
M04627,CAMPAGNE INFLUENCE 374,Email,17344.72,2024-07-30,2024-08-04,1953,6.85,15.23,8.88,7,2024
M04628,CAMPAGNE FIDÉLITÉ 496,Instagram,4320.01,2024-03-04,2024-03-20,272,5.59,68.76,15.88,3,2024
M04629,CAMPAGNE LANCEMENT 379,Google Ads,13040.37,2024-04-16,2024-05-16,884,2.7,55.94,14.75,4,2024
M04630,CAMPAGNE INFLUENCE 340,Email,19967.54,2024-03-01,2024-03-17,424,1.53,122.1,47.09,3,2024
M04631,CAMPAGNE FIDÉLITÉ 466,Instagram,10636.12,2024-06-21,2024-07-06,340,7.22,51.63,31.28,6,2024
M04632,CAMPAGNE FIDÉLITÉ 97,Tiktok,5379.11,2025-05-08,2025-06-07,393,4.16,37.42,13.69,5,2025
M04633,CAMPAGNE SAISON 210,Radio,17452.64,2025-05-17,2025-05-29,212,7.13,108.42,82.32,5,2025
M04634,CAMPAGNE PROMO 455,Google Ads,3453.86,2024-01-26,2024-02-12,1677,11.45,92.52,2.06,1,2024
M04635,CAMPAGNE FIDÉLITÉ 386,Instagram,19482.66,2024-06-17,2024-07-05,1846,3.59,70.58,10.55,6,2024
M04636,CAMPAGNE FIDÉLITÉ 347,Google Ads,17484.19,2024-07-10,2024-07-25,1437,8.22,88.23,12.17,7,2024
M04637,CAMPAGNE SAISON 475,Instagram,3109.84,2024-02-25,2024-03-12,1203,11.5,95.86,2.59,2,2024
M04638,CAMPAGNE LANCEMENT 460,Tv,15422.36,2025-03-27,2025-04-16,1753,1.41,149.29,8.8,3,2025
M04639,CAMPAGNE INFLUENCE 99,Facebook,4602.54,2024-11-28,2024-12-09,718,3.84,-0.81,6.41,11,2024
M04640,CAMPAGNE INFLUENCE 347,Instagram,15682.72,2024-11-18,2024-11-30,1543,9.28,142.13,10.16,11,2024
M04641,CAMPAGNE PROMO 150,Google Ads,14745.67,2024-08-02,2024-08-09,1140,10.17,-4.97,12.93,8,2024
M04642,CAMPAGNE LANCEMENT 170,Tiktok,10715.14,2024-04-16,2024-04-27,427,4.23,115.26,25.09,4,2024
M04643,CAMPAGNE FIDÉLITÉ 232,Facebook,13631.44,2024-03-14,2024-03-25,77,1.03,-1.16,177.03,3,2024
M04644,CAMPAGNE INFLUENCE 419,Instagram,4304.91,2025-05-20,2025-06-01,532,10.22,102.01,8.09,5,2025
M04645,CAMPAGNE LANCEMENT 85,Tiktok,6899.1,2024-09-09,2024-09-29,557,11.92,124.16,12.39,9,2024
M04646,CAMPAGNE LANCEMENT 115,Radio,12925.38,2024-02-25,2024-03-15,1045,4.47,5.08,12.37,2,2024
M04647,CAMPAGNE LANCEMENT 26,Email,14502.7,2024-08-16,2024-09-13,1427,10.1,23.4,10.16,8,2024
M04648,CAMPAGNE PROMO 433,Tv,19768.15,2025-01-04,2025-01-20,1512,1.66,-16.17,13.07,1,2025
M04649,CAMPAGNE PROMO 342,Radio,701.18,2025-06-10,2025-06-27,1148,11.16,44.65,0.61,6,2025
M04650,CAMPAGNE SAISON 31,Tiktok,13172.85,2025-03-25,2025-04-22,832,6.81,20.12,15.83,3,2025
M04651,CAMPAGNE SAISON 76,Tv,9188.36,2025-06-23,2025-07-23,1081,1.98,53.82,8.5,6,2025
M04652,CAMPAGNE INFLUENCE 158,Google Ads,601.09,2025-07-13,2025-08-04,84,7.51,128.28,7.16,7,2025
M04653,CAMPAGNE BLACKFRIDAY 28,Email,5450.87,2024-07-26,2024-08-15,1178,10.17,102.1,4.63,7,2024
M04654,CAMPAGNE BLACKFRIDAY 420,Tv,16903.91,2024-11-16,2024-12-13,1910,3.15,87.08,8.85,11,2024
M04655,CAMPAGNE PROMO 420,Radio,13568.91,2025-08-24,2025-09-18,565,5.48,65.56,24.02,8,2025
M04656,CAMPAGNE INFLUENCE 19,Tiktok,2941.13,2024-10-10,2024-10-16,846,11.45,17.88,3.48,10,2024
M04657,CAMPAGNE SAISON 22,Google Ads,2894.36,2024-06-09,2024-07-05,896,8.23,102.63,3.23,6,2024
M04658,CAMPAGNE INFLUENCE 348,Email,2718.8,2025-05-26,2025-06-20,50,3.11,52.51,54.38,5,2025
M04659,CAMPAGNE FIDÉLITÉ 131,Email,18249.6,2025-02-28,2025-03-11,677,4.96,50.87,26.96,2,2025
M04660,CAMPAGNE PROMO 126,Email,13541.15,2025-07-13,2025-07-28,835,1.15,128.82,16.22,7,2025
M04661,CAMPAGNE FIDÉLITÉ 97,Radio,8423.91,2024-06-20,2024-07-18,393,10.79,77.32,21.43,6,2024
M04662,CAMPAGNE INFLUENCE 120,Instagram,915.42,2025-07-10,2025-07-15,1473,10.61,122.93,0.62,7,2025
M04663,CAMPAGNE PROMO 23,Tiktok,10733.79,2024-10-16,2024-11-01,1569,8.39,51.8,6.84,10,2024
M04664,CAMPAGNE FIDÉLITÉ 197,Radio,2176.49,2025-01-16,2025-02-02,996,0.92,123.59,2.19,1,2025
M04665,CAMPAGNE SAISON 349,Tiktok,13178.27,2025-01-01,2025-01-27,1811,0.55,56.25,7.28,1,2025
M04666,CAMPAGNE SAISON 69,Facebook,11351.14,2024-01-07,2024-01-14,215,10.19,139.6,52.8,1,2024
M04667,CAMPAGNE FIDÉLITÉ 164,Radio,3711.52,2025-04-08,2025-05-06,43,11.89,117.67,86.31,4,2025
M04668,CAMPAGNE SAISON 244,Tv,14371.38,2025-08-13,2025-08-22,1451,5.05,148.85,9.9,8,2025
M04669,CAMPAGNE INFLUENCE 98,Facebook,7582.1,2024-11-11,2024-12-05,1017,9.65,50.91,7.46,11,2024
M04670,CAMPAGNE LANCEMENT 86,Instagram,5757.83,2024-06-16,2024-07-03,927,6.27,128.42,6.21,6,2024
M04671,CAMPAGNE BLACKFRIDAY 98,Tiktok,4535.41,2025-02-07,2025-03-03,1207,11.2,103.47,3.76,2,2025
M04672,CAMPAGNE LANCEMENT 63,Instagram,17881.47,2024-08-27,2024-09-09,1701,9.17,59.37,10.51,8,2024
M04673,CAMPAGNE PROMO 221,Email,9806.92,2024-11-19,2024-12-16,504,5.48,79.99,19.46,11,2024
M04674,CAMPAGNE FIDÉLITÉ 372,Tiktok,9424.57,2025-05-07,2025-06-02,1821,8.85,80.46,5.18,5,2025
M04675,CAMPAGNE BLACKFRIDAY 147,Tv,16193.6,2025-03-12,2025-04-10,1840,1.32,112.76,8.8,3,2025
M04676,CAMPAGNE INFLUENCE 168,Facebook,19097.61,2024-10-04,2024-10-22,278,7.81,77.84,68.7,10,2024
M04677,CAMPAGNE LANCEMENT 16,Google Ads,14467.47,2025-06-12,2025-06-29,1451,4.46,58.43,9.97,6,2025
M04678,CAMPAGNE BLACKFRIDAY 440,Tiktok,3637.45,2025-05-18,2025-05-23,1743,7.95,38.87,2.09,5,2025
M04679,CAMPAGNE SAISON 220,Radio,18999.75,2024-12-16,2025-01-02,1577,5.21,147.69,12.05,12,2024
M04680,CAMPAGNE INFLUENCE 296,Facebook,3637.89,2024-12-14,2025-01-11,1391,2.9,39.38,2.62,12,2024
M04681,CAMPAGNE SAISON 123,Instagram,6246.26,2025-07-09,2025-07-15,434,11.72,0.21,14.39,7,2025
M04682,CAMPAGNE INFLUENCE 407,Radio,16056.56,2025-03-24,2025-04-05,1080,4.15,-2.26,14.87,3,2025
M04683,CAMPAGNE LANCEMENT 138,Email,6496.6,2024-08-12,2024-09-10,1658,1.88,-5.98,3.92,8,2024
M04684,CAMPAGNE FIDÉLITÉ 402,Tv,1372.09,2025-03-27,2025-04-04,151,6.48,111.57,9.09,3,2025
M04685,CAMPAGNE FIDÉLITÉ 134,Facebook,8592.2,2025-02-24,2025-03-17,779,3.97,53.03,11.03,2,2025
M04686,CAMPAGNE PROMO 273,Tv,18492.56,2024-03-18,2024-03-27,1812,2.8,137.07,10.21,3,2024
M04687,CAMPAGNE PROMO 345,Instagram,3003.38,2024-11-15,2024-11-28,408,0.68,-13.23,7.36,11,2024
M04688,CAMPAGNE FIDÉLITÉ 435,Google Ads,9833.33,2024-08-10,2024-09-04,1666,2.11,130.78,5.9,8,2024
M04689,CAMPAGNE INFLUENCE 167,Radio,13669.47,2024-03-29,2024-04-12,534,5.69,42.69,25.6,3,2024
M04690,CAMPAGNE LANCEMENT 431,Tv,10947.0,2025-03-25,2025-04-04,231,11.2,61.37,47.39,3,2025
M04691,CAMPAGNE FIDÉLITÉ 245,Email,15998.76,2025-03-04,2025-03-31,309,7.43,94.53,51.78,3,2025
M04692,CAMPAGNE LANCEMENT 92,Radio,3599.31,2025-04-22,2025-05-14,1869,11.55,123.15,1.93,4,2025
M04693,CAMPAGNE PROMO 15,Instagram,2836.91,2024-02-17,2024-02-24,877,1.17,35.75,3.23,2,2024
M04694,CAMPAGNE FIDÉLITÉ 190,Google Ads,6831.05,2024-03-09,2024-03-15,67,9.21,134.71,101.96,3,2024
M04695,CAMPAGNE BLACKFRIDAY 32,Facebook,14595.02,2024-10-29,2024-11-16,990,0.58,72.85,14.74,10,2024
M04696,CAMPAGNE SAISON 142,Instagram,3890.51,2024-07-12,2024-07-19,1073,5.35,136.11,3.63,7,2024
M04697,CAMPAGNE FIDÉLITÉ 117,Radio,9437.28,2024-11-10,2024-12-06,869,1.26,-19.35,10.86,11,2024
M04698,CAMPAGNE BLACKFRIDAY 135,Tiktok,1313.65,2024-01-04,2024-01-29,615,3.5,-17.13,2.14,1,2024
M04699,CAMPAGNE SAISON 478,Tv,11105.07,2024-02-27,2024-03-14,1040,4.41,34.86,10.68,2,2024
M04700,CAMPAGNE BLACKFRIDAY 320,Tiktok,2739.22,2024-03-29,2024-04-24,743,8.76,137.35,3.69,3,2024
M04701,CAMPAGNE SAISON 68,Tv,5283.01,2024-02-04,2024-02-17,1624,10.89,56.24,3.25,2,2024
M04702,CAMPAGNE SAISON 497,Facebook,851.24,2024-04-08,2024-04-23,1315,11.28,115.99,0.65,4,2024
M04703,CAMPAGNE FIDÉLITÉ 132,Facebook,18815.42,2024-10-03,2024-11-02,445,7.58,78.6,42.28,10,2024
M04704,CAMPAGNE FIDÉLITÉ 68,Email,10395.89,2024-04-25,2024-05-23,567,4.73,30.59,18.33,4,2024
M04705,CAMPAGNE LANCEMENT 342,Tv,726.88,2024-03-16,2024-03-25,1773,7.64,134.83,0.41,3,2024
M04706,CAMPAGNE BLACKFRIDAY 174,Google Ads,7342.94,2025-01-26,2025-02-24,701,9.85,144.14,10.47,1,2025
M04707,CAMPAGNE SAISON 467,Tiktok,649.79,2024-04-26,2024-05-10,674,0.55,97.78,0.96,4,2024
M04708,CAMPAGNE SAISON 69,Facebook,13782.79,2024-04-15,2024-05-03,1259,5.73,28.72,10.95,4,2024
M04709,CAMPAGNE PROMO 334,Google Ads,14309.1,2025-02-21,2025-03-15,873,1.58,93.85,16.39,2,2025
M04710,CAMPAGNE LANCEMENT 74,Tiktok,17321.85,2025-06-05,2025-07-04,836,3.87,70.51,20.72,6,2025
M04711,CAMPAGNE LANCEMENT 287,Radio,7695.39,2025-02-05,2025-03-06,551,7.95,22.45,13.97,2,2025
M04712,CAMPAGNE FIDÉLITÉ 217,Facebook,1035.4,2025-04-17,2025-05-11,866,2.35,22.56,1.2,4,2025
M04713,CAMPAGNE FIDÉLITÉ 253,Google Ads,9351.09,2024-11-29,2024-12-27,598,11.58,149.17,15.64,11,2024
M04714,CAMPAGNE INFLUENCE 102,Instagram,11572.15,2025-07-03,2025-07-23,1869,2.08,80.43,6.19,7,2025
M04715,CAMPAGNE LANCEMENT 261,Facebook,10806.52,2025-03-19,2025-04-02,468,0.67,140.21,23.09,3,2025
M04716,CAMPAGNE SAISON 109,Facebook,14516.58,2024-08-21,2024-09-03,295,4.52,75.17,49.21,8,2024
M04717,CAMPAGNE PROMO 209,Google Ads,7799.5,2024-04-04,2024-04-14,1378,3.75,-18.26,5.66,4,2024
M04718,CAMPAGNE LANCEMENT 9,Instagram,4080.07,2024-05-12,2024-06-10,803,4.56,97.3,5.08,5,2024
M04719,CAMPAGNE LANCEMENT 394,Google Ads,16867.12,2025-05-30,2025-06-04,960,2.95,50.97,17.57,5,2025
M04720,CAMPAGNE LANCEMENT 67,Google Ads,774.66,2025-04-13,2025-05-06,499,8.64,111.19,1.55,4,2025
M04721,CAMPAGNE SAISON 329,Email,1984.06,2024-05-15,2024-06-05,29,9.26,-15.28,68.42,5,2024
M04722,CAMPAGNE PROMO 4,Google Ads,9804.53,2025-08-22,2025-08-31,1996,4.36,143.47,4.91,8,2025
M04723,CAMPAGNE FIDÉLITÉ 220,Tiktok,1005.23,2025-08-02,2025-08-10,63,2.8,115.18,15.96,8,2025
M04724,CAMPAGNE BLACKFRIDAY 3,Tv,10328.05,2024-11-23,2024-12-17,715,1.67,-0.43,14.44,11,2024
M04725,CAMPAGNE PROMO 90,Facebook,19047.25,2024-02-26,2024-03-27,540,1.03,91.98,35.27,2,2024
